"Sample"	"log_rte"	"l_utr3"
"G418_500"	-2.94147579766314	1094
"G418_500"	-3.4303042500559	617
"G418_500"	-2.89807571900791	689
"G418_500"	-2.40609585657613	2326
"G418_500"	-2.72223428384068	2067
"G418_500"	-0.0942875955887641	3457
"G418_500"	-3.83766540651422	1317
"G418_500"	-1.07734208853317	351
"G418_500"	-0.634395858771217	1371
"G418_500"	-1.98104183876867	1596
"G418_500"	-2.11686375624993	1295
"G418_500"	0.444541493588922	411
"G418_500"	-1.30273452965405	997
"G418_500"	-2.72855334740534	607
"G418_500"	-1.94375021851191	1358
"G418_500"	-1.79354911992833	282
"G418_500"	-5.02458563066154	538
"G418_500"	-3.29558995721675	250
"G418_500"	-3.96497770121014	159
"G418_500"	-0.724089524539736	5069
"G418_500"	-0.962801382045751	1789
"G418_500"	-0.494197031837497	192
"G418_500"	-2.52195270319536	5733
"G418_500"	-2.8983285814437	7960
"G418_500"	-3.53492180151804	178
"G418_500"	-1.64385621525448	1178
"G418_500"	-2.73696559104111	811
"G418_500"	-0.809844472441214	3006
"G418_500"	-0.601082164232523	765
"G418_500"	-3.47554271181206	1458
"G418_500"	-2.24997825225075	415
"G418_500"	-0.583118800737469	1407
"G418_500"	-0.186570563532711	6048
"G418_500"	-2.26396849135746	156
"G418_500"	-0.244042971471958	979
"G418_500"	-0.905070163616748	497
"G418_500"	-3.77252766052757	2156
"G418_500"	-1.68912417318929	4040
"G418_500"	-1.5476814846417	518
"G418_500"	-1.03989272712351	827
"G418_500"	-3.36783059372219	536
"G418_500"	-2.71264198672209	2617
"G418_500"	-2.79533693545218	241
"G418_500"	-3.14583636875197	124
"G418_500"	-1.67761758320419	2148
"G418_500"	-2.15139679167488	503
"G418_500"	-2.43316865523387	446
"G418_500"	-3.06977027687352	144
"G418_500"	-3.587333398798	91
"G418_500"	-3.4549340411065	87
"G418_500"	0.125908897293894	1340
"G418_500"	-1.88403092220399	1405
"G418_500"	-3.42675805921861	72
"G418_500"	-1.70012530274465	347
"G418_500"	-1.30023302378804	1254
"G418_500"	-3.41282307552514	2547
"G418_500"	-0.442222328605074	6576
"G418_500"	-3.44197803998735	106
"G418_500"	-2.11391918583585	628
"G418_500"	-3.32428072241187	503
"G418_500"	-1.11266850065849	191
"G418_500"	-4.80301857754571	1278
"G418_500"	-2.64313256607031	1200
"G418_500"	-1.85474463171447	2268
"G418_500"	-2.55466642755746	339
"G418_500"	-1.93545974344785	1412
"G418_500"	-1.36142366496044	1153
"G418_500"	-3.68645335549954	53
"G418_500"	-2.6559085542521	490
"G418_500"	-1.61479372417227	7486
"G418_500"	-1.54193768152269	603
"G418_500"	0.0597158087093409	1228
"G418_500"	-2.54663438206206	870
"G418_500"	-3.28270678508964	2722
"G418_500"	-3.08880240126082	205
"G418_500"	-1.59946206937457	217
"G418_500"	-1.0782251652221	991
"G418_500"	-1.4773217751857	1523
"G418_500"	-1.16505924413368	276
"G418_500"	-3.23517242759055	839
"G418_500"	-7.24539423485307	311
"G418_500"	-0.200298650485832	18126
"G418_500"	-4.03426989425977	714
"G418_500"	-1.22881869049588	11145
"G418_500"	2.04102726826005	1567
"G418_500"	-1.28010791919274	9971
"G418_500"	-3.08109085057489	1127
"G418_500"	-0.536599479159758	547
"G418_500"	-1.58664887734905	229
"G418_500"	-3.14583625128778	191
"G418_500"	-1.12553088208386	280
"G418_500"	-3.73784286988697	236
"G418_500"	-3.08669809296994	2161
"G418_500"	-2.25208410627326	2366
"G418_500"	-0.747233929620035	1357
"G418_500"	-3.43777228248552	107
"G418_500"	-1.31366047794588	1618
"G418_500"	0.479240102405735	874
"G418_500"	-1.05225623410102	163
"G418_500"	-2.95090747444077	364
"G418_500"	-1.3804056145356	2727
"G418_500"	-0.572932807473849	606
"G418_500"	-0.372103703273509	489
"G418_500"	-1.73251968913502	516
"G418_500"	-1.47068275078706	4571
"G418_500"	-0.965234579806739	739
"G418_500"	-2.85260781805343	354
"G418_500"	0.248939575948003	1605
"G418_500"	-3.05464421211896	2104
"G418_500"	-3.38510742619388	4415
"G418_500"	-1.12858420606141	1025
"G418_500"	-1.70522213444657	1023
"G418_500"	-4.19794764705032	162
"G418_500"	-1.8470480771614	2070
"G418_500"	-2.70489936490725	82
"G418_500"	-4.23363570279353	2375
"G418_500"	-0.646984224028104	326
"G418_500"	-5.12779953420613	1395
"G418_500"	-4.09753552438974	744
"G418_500"	-2.62935662007962	625
"G418_500"	-1.48058398308089	1147
"G418_500"	-3.1824702472656	3658
"G418_500"	-2.27582760462731	217
"G418_500"	-3.02242440952481	3355
"G418_500"	0.147557190978039	4000
"G418_500"	-0.736126573182179	835
"G418_500"	-1.69314122683029	2952
"G418_500"	-7.39937647470519	132
"G418_500"	-1.61963297167612	1136
"G418_500"	-2.14607825948795	1095
"G418_500"	-3.10231408147832	59
"G418_500"	-2.12604936966546	354
"G418_500"	-1.99848851251045	3729
"G418_500"	-1.61022925562776	3398
"G418_500"	-3.53698246811551	1419
"G418_500"	-3.82185449076063	696
"G418_500"	-1.27977464347242	3978
"G418_500"	-1.09262454636612	4777
"G418_500"	-2.80889214441604	126
"G418_500"	-0.605996200593353	3529
"G418_500"	-4.18477811444184	456
"G418_500"	-2.59148031441203	65
"G418_500"	0.515966408129618	807
"G418_500"	-1.29920801267281	166
"G418_500"	-0.0815653495720148	2811
"G418_500"	-2.88063824129956	165
"G418_500"	-2.54189377377861	2147
"G418_500"	-3.29693371218414	1605
"G418_500"	-2.54889324495875	1127
"G418_500"	-1.53580466560782	567
"G418_500"	-1.9817847633558	140
"G418_500"	-1.22132965836965	74
"G418_500"	-2.82442843303552	1509
"G418_500"	-2.86216780668699	568
"G418_500"	-0.973640275094826	4058
"G418_500"	-2.28201894439609	368
"G418_500"	-1.82836191795645	2250
"G418_500"	-2.60700860392347	3247
"G418_500"	-2.47366073836566	1900
"G418_500"	-2.37224704820292	3748
"G418_500"	-1.44635726179135	289
"G418_500"	-1.17665187486987	2476
"G418_500"	-0.594743521513742	691
"G418_500"	-2.56048352312039	2351
"G418_500"	-1.23815973521057	91
"G418_500"	-1.37599294972947	3516
"G418_500"	-2.17261658343411	283
"G418_500"	0.975546956275455	589
"G418_500"	-0.0206989926678372	523
"G418_500"	-1.50132584545944	364
"G418_500"	-4.30562989113699	1681
"G418_500"	-1.31155755231447	5086
"G418_500"	-3.55473159866804	711
"G418_500"	-0.956931276256203	138
"G418_500"	-1.08857381552808	464
"G418_500"	-1.02871750335894	670
"G418_500"	-1.67355642399015	1666
"G418_500"	0.247927515046198	1070
"G418_500"	-2.73378213015143	995
"G418_500"	-2.53679987567689	337
"G418_500"	-1.08479647789151	421
"G418_500"	-1.98935274962745	4234
"G418_500"	-4.65936918620478	3670
"G418_500"	-1.22239242133645	458
"G418_500"	-3.03412577178303	237
"G418_500"	-1.41344540695265	338
"G418_500"	-3.1684295893697	1446
"G418_500"	-1.89538696774898	435
"G418_500"	-2.44968814243323	288
"G418_500"	-1.92718652966483	77
"G418_500"	-1.93436644027174	200
"G418_500"	-2.34523546837944	3078
"G418_500"	-3.79069315405607	51
"G418_500"	-2.77902964852425	130
"G418_500"	-1.25396250033732	108
"G418_500"	-3.09134627573757	580
"G418_500"	-1.80139224385361	735
"G418_500"	-3.68142534022245	646
"G418_500"	1.21021770739034	3270
"G418_500"	-2.64577141320933	1524
"G418_500"	-5.36154507295511	11395
"G418_500"	-2.62999007191963	2051
"G418_500"	-1.39884545787533	1718
"G418_500"	-3.28695195255428	522
"G418_500"	0.587229107693094	403
"G418_500"	0.49510188820802	2571
"G418_500"	-1.37523648503704	205
"G418_500"	-3.47315700261977	439
"G418_500"	-0.993336268947361	1626
"G418_500"	-1.41269354559874	1144
"G418_500"	-3.17195839319561	675
"G418_500"	-2.33304004855827	61
"G418_500"	-3.39444059096791	851
"G418_500"	-1.58676286501964	1483
"G418_500"	-2.09585895272701	129
"G418_500"	-1.90932963880761	327
"G418_500"	-0.573949507998739	2056
"G418_500"	-3.45339919254222	1179
"G418_500"	-1.09134442676561	381
"G418_500"	-2.01441905899213	360
"G418_500"	-3.22446226848585	311
"G418_500"	-1.72315978355211	3582
"G418_500"	-0.0259952085329447	1069
"G418_500"	-2.53816828924222	1121
"G418_500"	-2.51469141966734	468
"G418_500"	-3.14371944744384	2534
"G418_500"	-3.37960636807926	496
"G418_500"	-2.23108337822201	141
"G418_500"	-3.21776349265326	2066
"G418_500"	-1.63441801998185	1579
"G418_500"	-1.89553072776197	3152
"G418_500"	-2.97943867751769	98
"G418_500"	-0.277730915538946	2853
"G418_500"	-5.00605124882749	3066
"G418_500"	-3.03710613932822	1373
"G418_500"	-0.630445270515164	2800
"G418_500"	-0.444204164443729	7073
"G418_500"	-0.85836070168086	412
"G418_500"	-2.08139947809396	154
"G418_500"	-1.80783976574558	309
"G418_500"	-1.27443916254415	1015
"G418_500"	-1.8933947531243	701
"G418_500"	-2.38552619251594	247
"G418_500"	-1.66680451499662	3072
"G418_500"	-1.55002819250746	502
"G418_500"	1.45943162156137	6482
"G418_500"	-1.19240310298179	2571
"G418_500"	-2.39747912789455	210
"G418_500"	-1.41786908761095	476
"G418_500"	-3.41077796676859	697
"G418_500"	-3.90689058569829	839
"G418_500"	-1.14199625786161	4052
"G418_500"	0.631938117101803	886
"G418_500"	-1.01096184879126	56
"G418_500"	-1.35090715882873	376
"G418_500"	-0.127755547198374	1010
"G418_500"	-2.86884973865855	62
"G418_500"	-1.11264958929231	7731
"G418_500"	-0.602909179412145	677
"G418_500"	-3.2054354248457	976
"G418_500"	-1.56644920183978	2652
"G418_500"	-2.73853960351562	678
"G418_500"	-1.33777236850216	284
"G418_500"	-0.0194305299489019	1508
"G418_500"	-3.02654714027418	1373
"G418_500"	-0.456633329899135	6745
"G418_500"	-1.11681366498275	2586
"G418_500"	-1.15285148014661	150
"G418_500"	0.857042046157956	1052
"G418_500"	-2.24547107410893	132
"G418_500"	-2.49819847035438	205
"G418_500"	-1.85161614903297	3693
"G418_500"	-2.61133682853505	3093
"G418_500"	-2.21668253468143	1282
"G418_500"	1.17769870794911	208
"G418_500"	-0.880492905543912	143
"G418_500"	-2.44089479112198	1280
"G418_500"	-1.07205493071835	53
"G418_500"	-1.72264591993966	683
"G418_500"	-3.47000483266217	193
"G418_500"	-0.868976347026587	513
"G418_500"	-3.50626225411688	94
"G418_500"	-4.77021215636285	309
"G418_500"	-2.51293956300988	3380
"G418_500"	-0.30367639033114	239
"G418_500"	-1.67704878476221	217
"G418_500"	-1.94239911847426	1412
"G418_500"	-0.503128826871115	328
"G418_500"	-3.27480320601173	522
"G418_500"	-1.28396342680789	326
"G418_500"	-0.951644925223226	343
"G418_500"	0.0378320735257266	16758
"G418_500"	-0.97972760497374	3403
"G418_500"	2.61419321204491	1153
"G418_500"	-1.86723386249908	1233
"G418_500"	-4.2369465638884	200
"G418_500"	-3.43190043553287	61
"G418_500"	-3.96969723642966	1211
"G418_500"	-2.87998189877276	579
"G418_500"	-1.93649704936024	11974
"G418_500"	-1.6560947122939	38
"G418_500"	-0.543304891373075	418
"G418_500"	-6.07726079235727	453
"G418_500"	-0.938599450903091	2605
"G418_500"	-3.47827790294009	4417
"G418_500"	-2.30813021559511	1330
"G418_500"	-1.41258601586284	4560
"G418_500"	0.24108313240152	1053
"G418_500"	-1.60305111348375	285
"G418_500"	-4.10741851546189	98
"G418_500"	-1.8749201829894	308
"G418_500"	-2.89761277449338	616
"G418_500"	-0.00705475753395078	2228
"G418_500"	-0.129513645199138	524
"G418_500"	-0.0971955350963976	1671
"G418_500"	-2.41616416473313	1215
"G418_500"	-0.781731970794704	5209
"G418_500"	-0.993686226067799	2418
"G418_500"	-0.343301745679929	3695
"G418_500"	-0.0424221728926637	227
"G418_500"	-4.71894556019491	1017
"G418_500"	-0.974829422931718	163
"G418_500"	-2.83937441612336	259
"G418_500"	-0.363348022267344	2349
"G418_500"	-2.64763335604237	607
"G418_500"	-2.23426835195795	1301
"G418_500"	-2.88226680237972	879
"G418_500"	-2.88757184847789	208
"G418_500"	-3.97031597306189	530
"G418_500"	-1.05201079857654	2600
"G418_500"	-2.11527357326078	1045
"G418_500"	-0.0476529713794867	2911
"G418_500"	-1.6598078599504	482
"G418_500"	-2.52253999754176	3946
"G418_500"	-6.2405195616207	578
"G418_500"	-2.22173056204955	352
"G418_500"	-2.45371796530609	985
"G418_500"	0.169925002704972	4095
"G418_500"	-1.64339628900253	3504
"G418_500"	-2.11469547936687	217
"G418_500"	-2.16533773194666	3847
"G418_500"	-1.91731966142699	375
"G418_500"	-4.18810241471366	282
"G418_500"	-0.820980986644151	80
"G418_500"	0.667424660913123	59
"G418_500"	-2.03493619633849	90
"G418_500"	-2.84428885532634	686
"G418_500"	-2.99096662667143	2708
"G418_500"	-1.58496249885368	1424
"G418_500"	-3.2569726530466	820
"G418_500"	-2.03813512427529	1108
"G418_500"	-2.67401368619079	2926
"G418_500"	-0.13933668012736	372
"G418_500"	-2.26603689071921	238
"G418_500"	-1.94846969178392	624
"G418_500"	0.667424660913123	111
"G418_500"	-0.925768599888091	291
"G418_500"	-2.90644893100749	526
"G418_500"	-0.163038615857074	1580
"G418_500"	-1.03728101310317	291
"G418_500"	-1	1898
"G418_500"	-0.365744327179852	1160
"G418_500"	-0.711874611448935	39
"G418_500"	-2.52624638335252	838
"G418_500"	-2.29208763906025	1753
"G418_500"	-2.04679420970584	612
"G418_500"	-4.34771210737214	113
"G418_500"	-2.17878671877325	53
"G418_500"	-0.954532500757531	2322
"G418_500"	-1.2983413240219	1146
"G418_500"	-0.424256029308224	231
"G418_500"	-2.60107267796587	1976
"G418_500"	-1.19178058170273	175
"G418_500"	-0.385273573076588	473
"G418_500"	-2.77578985086266	810
"G418_500"	-0.0328521604806689	2109
"G418_500"	-3.98239606055245	1652
"G418_500"	-0.779135046352467	6902
"G418_500"	-3.2477454021592	81
"G418_500"	-3.09428410710636	2319
"G418_500"	-4.42960819623321	495
"G418_500"	-0.894817763307944	801
"G418_500"	-1.90849271410978	1010
"G418_500"	-1.92599941238319	139
"G418_500"	-3.85415539021368	225
"G418_500"	-3.73144474619004	703
"G418_500"	-1.26168672081436	116
"G418_500"	-2.08077260976086	446
"G418_500"	-2.97389726983973	923
"G418_500"	-1.65691234260017	444
"G418_500"	-2.14400215683506	1210
"G418_500"	-1.27320205379863	2447
"G418_500"	0.439485725565158	1995
"G418_500"	-2.77942190793904	580
"G418_500"	-2.56634682255382	125
"G418_500"	-3.72544371281586	2875
"G418_500"	-0.0800827240952423	1736
"G418_500"	-0.244652381410726	3661
"G418_500"	-1.03813512888677	2960
"G418_500"	-1.63609560544836	1067
"G418_500"	-1.31099501758583	4305
"G418_500"	-1.35989594508639	362
"G418_500"	-0.164781696843559	1525
"G418_500"	-0.618693349863507	1514
"G418_500"	-0.241309627238113	1958
"G418_500"	-1.45148772865628	754
"G418_500"	-1.11855051903444	637
"G418_500"	-1.73459857633811	4774
"G418_500"	-2.59162622127323	228
"G418_500"	-3.27578589476205	281
"G418_500"	-2.41432919184892	394
"G418_500"	-2.48080236045359	5097
"G418_500"	-4.90898499341077	4492
"G418_500"	-1.96862218328888	1240
"G418_500"	-2.59448527191559	441
"G418_500"	-1.44879789191378	2006
"G418_500"	-0.0264722083307909	4962
"G418_500"	-1.21667876666972	403
"G418_500"	-1.24792751138591	488
"G418_500"	-1.50306224707607	979
"G418_500"	-2.20048755909431	644
"G418_500"	-3.87567184499715	690
"G418_500"	-3.29295428514601	166
"G418_500"	-1.32021467569162	2643
"G418_500"	-2.84632032874757	1152
"G418_500"	-0.870997417508418	3453
"G418_500"	-1.03707087195462	1903
"G418_500"	-4.82834966233138	333
"G418_500"	-1.8429120602841	567
"G418_500"	-2.10019428645511	1531
"G418_500"	0.321928094887351	3608
"G418_500"	-3.99569984970046	2012
"G418_500"	-4.68061473855024	2255
"G418_500"	-2.61376100729214	997
"G418_500"	-2.20117593393861	4043
"G418_500"	-3.21733321151656	112
"G418_500"	-2.91697941323211	1067
"G418_500"	0.129145151299974	571
"G418_500"	-2.53140719275849	2943
"G418_500"	-1.49333202525559	1956
"G418_500"	-0.221663971413934	385
"G418_500"	-3.09075478420992	910
"G418_500"	-1.83573671909829	200
"G418_500"	-4.27448957397826	238
"G418_500"	-3.1107629095937	464
"G418_500"	-2.0755803563516	14894
"G418_500"	0.254421275529082	130
"G418_500"	-1.92524074867588	2033
"G418_500"	-0.95960539954594	2856
"G418_500"	-1.98863374505006	114
"G418_500"	-0.831151233998423	1170
"G418_500"	-2.49680230545187	1551
"G418_500"	-1.96498689633877	76
"G418_500"	-2.75015435687853	1522
"G418_500"	-2.73069371475928	3451
"G418_500"	-5.38636813247494	42
"G418_500"	-6.23171512393243	444
"G418_500"	-0.0886576198203977	3120
"G418_500"	0.617628689641471	2298
"G418_500"	0.012470378470323	1443
"G418_500"	-1.48052354793467	160
"G418_500"	-2.41767041247161	923
"G418_500"	-4.49053638985509	76
"G418_500"	-1.34876427985968	390
"G418_500"	-3.71305760730616	72
"G418_500"	-2.02906246560246	743
"G418_500"	-0.0221046493047021	798
"G418_500"	-1.86324378359521	3540
"G418_500"	-2.69142971321993	664
"G418_500"	-2.07740917206138	68
"G418_500"	-0.880947325667978	1360
"G418_500"	-2.51457316823191	231
"G418_500"	-2.99999998784683	94
"G418_500"	-2.72081816271486	102
"G418_500"	-1.34415400712694	484
"G418_500"	-2.14374106963866	496
"G418_500"	-5.0874628298214	402
"G418_500"	-1.06502756229653	805
"G418_500"	-2.42278437465439	1089
"G418_500"	-2.20800850025676	206
"G418_500"	-0.632754599178073	3484
"G418_500"	-2.66481580841038	247
"G418_500"	-3.18855481805986	816
"G418_500"	-1.2470060420599	10479
"G418_500"	-0.568637630174276	1589
"G418_500"	-2.79745645783579	57
"G418_500"	-2.11815135171826	261
"G418_500"	-3.07199857932851	913
"G418_500"	-2.50525095154522	1814
"G418_500"	0.511343171379715	507
"G418_500"	-4.05553467482683	1361
"G418_500"	-3.62966056392045	2609
"G418_500"	-0.296393002780225	1357
"G418_500"	-1.93198157657135	448
"G418_500"	-3.40053791611528	78
"G418_500"	-1.09060254225896	1829
"G418_500"	-3.04700347505856	796
"G418_500"	-0.359895945086383	3889
"G418_500"	-2.43294781871646	447
"G418_500"	-0.994763347189265	480
"G418_500"	-0.694240840824078	1000
"G418_500"	-3.68116008416788	103
"G418_500"	-0.113341473075946	75
"G418_500"	-0.621935565635259	88
"G418_500"	-2.4485598417099	381
"G418_500"	-3.15965666281379	346
"G418_500"	-0.214842147726568	1792
"G418_500"	-0.418392605537225	3265
"G418_500"	0.984806327938077	3784
"G418_500"	-2.81690922712064	7493
"G418_500"	-2.0542770609832	650
"G418_500"	-1.02806522413999	203
"G418_500"	-2.4201210963601	159
"G418_500"	-2.6707986479374	187
"G418_500"	-2.31556622904665	1229
"G418_500"	-0.771731012326885	3118
"G418_500"	-0.663592407835989	373
"G418_500"	-2.98654454492418	4156
"G418_500"	-2.64462542036107	461
"G418_500"	-3.23672930121083	287
"G418_500"	-1.15784396900371	677
"G418_500"	-1.68413790454932	96
"G418_500"	-3.54412877685272	2341
"G418_500"	-0.847874902943028	2943
"G418_500"	-2.89326262612646	1537
"G418_500"	-1.4142682657007	890
"G418_500"	-0.272079545436801	2822
"G418_500"	-1.85499463267977	8028
"G418_500"	-4.01675135779561	278
"G418_500"	-2.93859945171256	495
"G418_500"	-2.50601115608549	1362
"G418_500"	-2.15344506212427	2844
"G418_500"	-2.25691983384287	4067
"G418_500"	-2.04182017450411	371
"G418_500"	-0.452227134047961	2887
"G418_500"	-3.11429612958552	1455
"G418_500"	-0.839535325968461	123
"G418_500"	-1.42900367555258	1316
"G418_500"	-1.87175059845023	1515
"G418_500"	0.497119153852967	1854
"G418_500"	-2.7371889042883	1168
"G418_500"	0.584962504193483	1664
"G418_500"	-1.80479239687831	61
"G418_500"	-1.05296885262725	353
"G418_500"	-5.1011467100016	2404
"G418_500"	-2.16184265327174	1431
"G418_500"	-1.98312618143561	4910
"G418_500"	-2.32824834090511	4183
"G418_500"	-1.94753257804819	4976
"G418_500"	-2.82697651142921	511
"G418_500"	-0.758294103606718	740
"G418_500"	-1.61745849971012	592
"G418_500"	-5.6772209833347	391
"G418_500"	-0.47487690630023	594
"G418_500"	-2.59040619114781	255
"G418_500"	-1.71256028084174	1139
"G418_500"	-3.06558834162758	937
"G418_500"	-1.98212900627539	1214
"G418_500"	-2.33422474644607	57
"G418_500"	0.0319723938233766	188
"G418_500"	-2.91667160169475	288
"G418_500"	-2.42735777091472	219
"G418_500"	-0.907072396256655	605
"G418_500"	-2.43179897737305	331
"G418_500"	-2.69842054918165	1558
"G418_500"	-0.582595485538651	56
"G418_500"	-1.97025265023051	511
"G418_500"	-0.951660462024719	412
"G418_500"	-1.62449085115252	220
"G418_500"	-3.84037480528197	194
"G418_500"	3.90856717729199	362
"G418_500"	-0.774862201924736	1195
"G418_500"	-4.000917450826	625
"G418_500"	-5.77485315333801	1168
"G418_500"	-1.63995172041318	982
"G418_500"	-2.30223484821361	2259
"G418_500"	-1.88355325876272	907
"G418_500"	-3.77548440677058	4448
"G418_500"	-2.74024994006263	614
"G418_500"	1.20945336562895	2188
"G418_500"	-2.57789045204566	3056
"G418_500"	0.275385508950332	298
"G418_500"	-2.72414155380863	1637
"G418_500"	-3.03844306806288	225
"G418_500"	-2.74058590721325	669
"G418_500"	-1.61083339793259	2665
"G418_500"	-4.13510424068439	1092
"G418_500"	-2.44890095007672	328
"G418_500"	-0.822212889397494	1473
"G418_500"	-2.3667312997743	207
"G418_500"	-3.3468457265209	7076
"G418_500"	-1.85592538116643	1151
"G418_500"	-2.5891493001081	1333
"G418_500"	1.74272486345489	249
"G418_500"	-3.19498955015375	91
"G418_500"	-2.67538225595327	1323
"G418_500"	-2.87599127529904	2067
"G418_500"	-1.81724798167092	178
"G418_500"	-2.09280980006459	87
"G418_500"	0.157188052477049	879
"G418_500"	-1.98474273575999	2852
"G418_500"	-0.627936186544309	3227
"G418_500"	-2.29980700980873	248
"G418_500"	-2.00588455210579	480
"G418_500"	-3.3699180316283	6895
"G418_500"	0.402831647048024	5804
"G418_500"	-2.49830811549069	4003
"G418_500"	-2.49786144492049	2607
"G418_500"	-4.83406426136331	95
"G418_500"	-4.38597877352627	1741
"G418_500"	-1.98187542957073	44
"G418_500"	-3.77854652418478	2389
"G418_500"	-1.16453844284166	49
"G418_500"	0.408755447640735	2956
"G418_500"	-2.94223535058621	333
"G418_500"	0.88710594359406	655
"G418_500"	-2.0035666150202	209
"G418_500"	-1.38039135191451	4196
"G418_500"	-1.33537803627251	2957
"G418_500"	-1.15795235699837	1775
"G418_500"	-0.381090164379219	470
"G418_500"	-0.836798699950088	498
"G418_500"	-3.0509369471251	79
"G418_500"	-1.57856472952301	11864
"G418_500"	-3.15732494460031	127
"G418_500"	-1.99309162265757	726
"G418_500"	-2.321928091204	602
"G418_500"	-1.18844508601164	795
"G418_500"	-1.34151741577153	884
"G418_500"	-2.52965082473142	304
"G418_500"	-0.397115619060263	2521
"G418_500"	-0.793106824393959	1195
"G418_500"	-3.07501943986324	1143
"G418_500"	-1.67963241459561	851
"G418_500"	-0.511899038531433	3187
